symbol_id,seal_id,pc1,pc2
page618_M-602_A_c0_sym_032,page618_M-602_A_c0,0.12519883,-0.24801637
page618_M-602_B_c1_sym_001,page618_M-602_B_c1,2.1614716,1.4113036
page619_M-5_B_c1_sym_001,page619_M-5_B_c1,1.8521446,1.1712027
page619_M-604_B_bis_c0_sym_001,page619_M-604_B_bis_c0,1.8521446,1.1712027
page619_M-605_A_c0_sym_001,page619_M-605_A_c0,1.638725,1.0184406
page619_M-606_A_c0_sym_001,page619_M-606_A_c0,-1.1075172,-1.1284112
page619_M-606_B_c1_sym_001,page619_M-606_B_c1,1.4725683,0.8865122
page619_M-6_c0_sym_001,page619_M-6_c0,1.8521446,1.1712027
page620_M-613_A_c2_sym_001,page620_M-613_A_c2,1.5452247,0.7728907
page620_M-613_A_c2_sym_002,page620_M-613_A_c2,1.7096832,0.85352224
page620_M-613_A_c2_sym_003,page620_M-613_A_c2,1.426334,0.78992325
page620_M-613_A_c2_sym_004,page620_M-613_A_c2,0.9179849,0.29978508
page620_M-613_A_c2_sym_005,page620_M-613_A_c2,0.041098338,-0.32482287
page620_M-613_A_c2_sym_006,page620_M-613_A_c2,-0.011727107,-0.3123731
page620_M-613_A_c2_sym_007,page620_M-613_A_c2,1.8965478,1.1048164
page620_M-613_A_c2_sym_008,page620_M-613_A_c2,1.3748467,0.7485212
page620_M-613_A_c2_sym_009,page620_M-613_A_c2,1.2304783,0.6177621
page620_M-613_A_c2_sym_010,page620_M-613_A_c2,0.74942315,0.16591527
page620_M-613_A_c2_sym_011,page620_M-613_A_c2,0.68413126,0.14009577
page620_M-613_A_c2_sym_012,page620_M-613_A_c2,0.9912585,0.34687018
page620_M-613_A_c2_sym_013,page620_M-613_A_c2,0.6791707,0.13232705
page620_M-613_A_c2_sym_014,page620_M-613_A_c2,0.46255267,0.005466909
page620_M-613_A_c2_sym_015,page620_M-613_A_c2,0.5046397,0.0013503433
page620_M-613_A_c2_sym_016,page620_M-613_A_c2,0.90450597,0.29585883
page624_H-1_A_c0_sym_001,page624_H-1_A_c0,-0.4587936,-0.60246944
page624_H-1_A_c0_sym_002,page624_H-1_A_c0,-1.010686,-1.0915929
page625_H-2_A_c0_sym_001,page625_H-2_A_c0,4.1298323,2.8777962
page627_H-4_A_c0_sym_001,page627_H-4_A_c0,-1.1371776,-1.1316804
page637_H-17_a_c0_sym_001,page637_H-17_a_c0,0.36009347,0.034824327
page638_H-18_a_c1_sym_001,page638_H-18_a_c1,1.633666,0.87920725
page638_H-19_a_c1_sym_001,page638_H-19_a_c1,-1.2887583,-1.0448539
page638_H-19_a_c1_sym_002,page638_H-19_a_c1,-1.3471353,-1.1578653
page639_H-21_A_c0_sym_001,page639_H-21_A_c0,0.5922248,0.039335527
page639_H-21_A_c0_sym_002,page639_H-21_A_c0,-1.032218,-1.1165228
page639_H-21_A_c0_sym_003,page639_H-21_A_c0,-0.32411918,-0.57082504
page639_H-21_A_c0_sym_004,page639_H-21_A_c0,-0.58458185,-0.76571304
page639_H-21_A_c0_sym_005,page639_H-21_A_c0,1.0568612,0.39593747
page639_H-21_A_c0_sym_006,page639_H-21_A_c0,-1.609695,-1.1849307
page639_H-21_A_c0_sym_007,page639_H-21_A_c0,-1.6096594,-1.1852045
page640_H-24_A_c0_sym_001,page640_H-24_A_c0,-1.5055665,-1.1383586
page643_H-33_A_c0_sym_001,page643_H-33_A_c0,-5.3333416,-1.3252479
page643_H-34_A_c0_sym_001,page643_H-34_A_c0,-5.3333416,-1.3252479
page644_H-37_a_c1_sym_001,page644_H-37_a_c1,0.6512532,0.12208881
page645_H-39_A_c0_sym_001,page645_H-39_A_c0,-1.048468,-1.1190511
page645_H-39_A_c0_sym_002,page645_H-39_A_c0,-2.2042537,-1.2651256
page645_H-39_A_c0_sym_003,page645_H-39_A_c0,-0.046060696,-0.38969666
page645_H-39_A_c0_sym_004,page645_H-39_A_c0,2.232865,1.4142246
page645_H-39_A_c0_sym_005,page645_H-39_A_c0,0.5670103,0.07059288
page645_H-39_A_c0_sym_006,page645_H-39_A_c0,1.1281933,0.49325535
page645_H-39_A_c0_sym_007,page645_H-39_A_c0,5.6783404,4.0957303
page645_H-39_a_c1_sym_001,page645_H-39_a_c1,-1.1398842,-1.0521531
page645_H-40_a_c0_sym_001,page645_H-40_a_c0,-1.1398842,-1.0521531
page646_H-41_a_c0_sym_001,page646_H-41_a_c0,-0.5893539,-0.699421
page646_H-41_a_c0_sym_002,page646_H-41_a_c0,0.32447782,-0.113224946
page647_H-44_A_c0_sym_001,page647_H-44_A_c0,1.5042372,0.68422085
page647_H-46_a_c1_sym_001,page647_H-46_a_c1,-3.5962908,-1.4984889
page647_H-4_S_c0_sym_001,page647_H-4_S_c0,1.5042372,0.68422085
page648_H-50_a_c0_sym_001,page648_H-50_a_c0,1.6243888,1.0055236
page648_H-50_c2_sym_001,page648_H-50_c2,1.6243888,1.0055236
page649_H-54_a_c0_sym_001,page649_H-54_a_c0,-0.8922631,-0.84413064
page649_H-54_a_c0_sym_002,page649_H-54_a_c0,0.0026941828,-0.31065023
page650_H-42_a_c1_sym_001,page650_H-42_a_c1,-0.43006146,-0.63830584
page650_H-42_a_c1_sym_002,page650_H-42_a_c1,-2.5045688,-0.37959442
page650_H-57_a_c0_sym_001,page650_H-57_a_c0,1.1220665,0.44444516
page650_H-57_a_c0_sym_002,page650_H-57_a_c0,0.958751,0.33218867
page650_H-57_a_c0_sym_003,page650_H-57_a_c0,1.4151285,0.67888725
page650_H-59_A_c0_sym_001,page650_H-59_A_c0,4.9256096,3.467778
page650_H-59_a_c1_sym_001,page650_H-59_a_c1,4.9256096,3.467778
page650_H-62_A_c2_sym_001,page650_H-62_A_c2,4.9256096,3.467778
page651_H-64_A_c0_sym_001,page651_H-64_A_c0,-0.10522075,-0.4071185
page651_H-64_A_c0_sym_002,page651_H-64_A_c0,1.2252319,0.52207613
page651_H-65_A_c1_sym_001,page651_H-65_A_c1,3.062908,2.0550847
page651_H-65_A_c1_sym_002,page651_H-65_A_c1,1.0910327,0.49528727
page651_H-65_A_c1_sym_003,page651_H-65_A_c1,0.8287378,0.23644838
page651_H-65_A_c1_sym_004,page651_H-65_A_c1,1.2967024,0.61437243
page651_H-65_A_c1_sym_005,page651_H-65_A_c1,1.8739138,1.1111764
page651_H-65_A_c1_sym_006,page651_H-65_A_c1,-0.36961997,-0.58008486
page651_H-65_A_c1_sym_007,page651_H-65_A_c1,0.7186866,0.18203823
page651_H-65_A_c1_sym_008,page651_H-65_A_c1,1.1167358,0.49359196
page651_H-65_A_c1_sym_009,page651_H-65_A_c1,1.1041647,0.42132077
page651_H-65_A_c1_sym_010,page651_H-65_A_c1,-0.70357424,-0.7536976
page651_H-65_A_c1_sym_011,page651_H-65_A_c1,-0.05748866,-0.3563652
page651_H-65_A_c1_sym_012,page651_H-65_A_c1,1.6638316,0.9205283
page651_H-65_A_c1_sym_013,page651_H-65_A_c1,0.87369573,0.2694175
page651_H-65_A_c1_sym_014,page651_H-65_A_c1,1.3988472,0.7865831
page651_H-65_A_c1_sym_015,page651_H-65_A_c1,0.39538136,-0.078258164
page651_H-66_a_c0_sym_001,page651_H-66_a_c0,-1.2343944,-0.9855607
page651_H-66_a_c0_sym_002,page651_H-66_a_c0,-0.5404535,-0.7064504
page651_H-66_a_c0_sym_003,page651_H-66_a_c0,1.6141697,0.8630325
page651_H-66_a_c0_sym_004,page651_H-66_a_c0,-0.8871579,-0.82966304
page651_H-66_a_c0_sym_005,page651_H-66_a_c0,0.26454312,-0.11490015
page651_H-66_a_c0_sym_006,page651_H-66_a_c0,0.0936281,-0.29719934
page651_H-66_a_c0_sym_007,page651_H-66_a_c0,-0.42571154,-0.6063531
page651_H-66_a_c0_sym_008,page651_H-66_a_c0,1.0902886,0.46982333
page651_H-66_a_c0_sym_009,page651_H-66_a_c0,1.1716216,0.4868326
page651_H-66_a_c0_sym_010,page651_H-66_a_c0,0.13521051,-0.25897345
page651_H-66_a_c0_sym_011,page651_H-66_a_c0,3.0453339,2.0211918
page651_H-66_a_c0_sym_012,page651_H-66_a_c0,0.0019479127,-0.34209487
page651_H-66_a_c0_sym_013,page651_H-66_a_c0,-0.49205884,-0.62471974
page651_H-66_a_c0_sym_014,page651_H-66_a_c0,0.32960233,-0.07240628
page651_H-66_a_c0_sym_015,page651_H-66_a_c0,1.2251977,0.5551937
page651_H-66_a_c0_sym_016,page651_H-66_a_c0,1.5585084,0.9265256
page651_H-66_a_c0_sym_017,page651_H-66_a_c0,0.6546864,0.1161073
page651_H-66_a_c0_sym_018,page651_H-66_a_c0,0.71309173,0.19097853
page651_H-66_a_c0_sym_019,page651_H-66_a_c0,1.6473644,0.83463883
page651_H-66_a_c0_sym_020,page651_H-66_a_c0,-0.075014986,-0.3700496
page651_H-66_a_c0_sym_021,page651_H-66_a_c0,-0.1400746,-0.4183191
page651_H-66_a_c0_sym_022,page651_H-66_a_c0,-0.33317658,-0.5498802
page651_H-66_a_c0_sym_023,page651_H-66_a_c0,0.30092216,-0.04798942
page651_H-66_a_c0_sym_024,page651_H-66_a_c0,1.9177027,1.1637132
page651_H-68_A_c0_sym_001,page651_H-68_A_c0,3.062908,2.0550847
page651_H-68_A_c0_sym_002,page651_H-68_A_c0,1.0910327,0.49528727
page651_H-68_A_c0_sym_003,page651_H-68_A_c0,0.8287378,0.23644838
page651_H-68_A_c0_sym_004,page651_H-68_A_c0,1.2967024,0.61437243
page651_H-68_A_c0_sym_005,page651_H-68_A_c0,1.8739138,1.1111764
page651_H-68_A_c0_sym_006,page651_H-68_A_c0,-0.36961997,-0.58008486
page651_H-68_A_c0_sym_007,page651_H-68_A_c0,0.7186866,0.18203823
page651_H-68_A_c0_sym_008,page651_H-68_A_c0,1.1167358,0.49359196
page651_H-68_A_c0_sym_009,page651_H-68_A_c0,1.1041647,0.42132077
page651_H-68_A_c0_sym_010,page651_H-68_A_c0,-0.70357424,-0.7536976
page651_H-68_A_c0_sym_011,page651_H-68_A_c0,-0.05748866,-0.3563652
page651_H-68_A_c0_sym_012,page651_H-68_A_c0,1.6638316,0.9205283
page651_H-68_A_c0_sym_013,page651_H-68_A_c0,0.87369573,0.2694175
page651_H-68_A_c0_sym_014,page651_H-68_A_c0,1.3988472,0.7865831
page651_H-68_A_c0_sym_015,page651_H-68_A_c0,0.39538136,-0.078258164
page651_H-68_a_c2_sym_001,page651_H-68_a_c2,0.82663816,0.22376667
page651_H-68_a_c2_sym_002,page651_H-68_a_c2,-0.5363189,-0.6712832
page651_H-68_a_c2_sym_003,page651_H-68_a_c2,0.22400689,-0.20363654
page652_H-71_A_c2_sym_001,page652_H-71_A_c2,4.8155427,3.4380882
page652_H-75_a_c0_sym_001,page652_H-75_a_c0,3.851497,2.6387815
page652_H-75_A_c3_sym_001,page652_H-75_A_c3,4.8155427,3.4380882
page653_H-76_A_c0_sym_001,page653_H-76_A_c0,-0.08626707,-0.400654
page653_H-76_A_c0_sym_002,page653_H-76_A_c0,1.8367639,1.1358038
page653_H-78_a_c0_sym_001,page653_H-78_a_c0,-0.5826799,-0.6853953
page653_H-79_A_c0_sym_001,page653_H-79_A_c0,-0.79994404,-0.815578
page653_H-79_A_c0_sym_002,page653_H-79_A_c0,1.0552214,0.38797617
page653_H-81_A_c2_sym_001,page653_H-81_A_c2,-0.5826799,-0.6853953
page655_H-88_A_c0_sym_001,page655_H-88_A_c0,-1.9108375,-1.1621288
page655_H-88_A_c0_sym_002,page655_H-88_A_c0,-1.2866744,-1.1580163
page656_H-89_A_c0_sym_001,page656_H-89_A_c0,-1.5016996,-1.0005744
page656_H-91_a_c1_sym_001,page656_H-91_a_c1,-0.14956595,-0.46624917
page656_H-91_a_c1_sym_002,page656_H-91_a_c1,2.398338,1.5504009
page656_H-91_a_c1_sym_003,page656_H-91_a_c1,-0.5113033,-0.6954175
page656_H-91_a_c1_sym_004,page656_H-91_a_c1,2.419567,1.5058419
page656_H-91_a_c1_sym_005,page656_H-91_a_c1,0.18949766,-0.17348202
page656_H-91_a_c1_sym_006,page656_H-91_a_c1,0.32002836,-0.049428068
page656_H-91_a_c1_sym_007,page656_H-91_a_c1,0.5655851,0.05484348
page656_H-91_a_c1_sym_008,page656_H-91_a_c1,0.3495368,-0.094857864
page656_H-91_a_c1_sym_009,page656_H-91_a_c1,0.12674733,-0.24286388
page656_H-91_a_c1_sym_010,page656_H-91_a_c1,3.6515536,2.5425408
page656_H-92_A_c0_sym_001,page656_H-92_A_c0,-1.5016996,-1.0005744
page657_H-96_A_c0_sym_001,page657_H-96_A_c0,-0.9469001,-0.88054967
page657_H-96_a_c1_sym_001,page657_H-96_a_c1,-0.44301406,-0.6086284
page657_H-97_A_c0_sym_001,page657_H-97_A_c0,-0.9469001,-0.88054967
page657_H-97_a_c1_sym_001,page657_H-97_a_c1,1.2963709,0.7156455
page657_H-98_A_c0_sym_001,page657_H-98_A_c0,-0.9469001,-0.88054967
page657_H-98_a_c1_sym_001,page657_H-98_a_c1,1.2963709,0.7156455
page657_H-99_E_c2_sym_001,page657_H-99_E_c2,1.2963709,0.7156455
page658_H-102_b_c0_sym_001,page658_H-102_b_c0,-0.69098395,-0.69070804
page658_H-102_B_c2_sym_001,page658_H-102_B_c2,-0.69098395,-0.69070804
page658_H-102_D_c1_sym_001,page658_H-102_D_c1,0.98916924,0.47954753
page659_H-103_a_c0_sym_001,page659_H-103_a_c0,-1.1203074,-1.00246
page659_H-103_E_c0_sym_001,page659_H-103_E_c0,-0.95985854,-0.927711
page659_H-103_F_c0_sym_001,page659_H-103_F_c0,-1.1203074,-1.00246
page659_H-104_A_c0_sym_001,page659_H-104_A_c0,-1.1203074,-1.00246
page659_H-104_a_c1_sym_001,page659_H-104_a_c1,-1.059226,-0.86230046
page659_H-104_a_c1_sym_002,page659_H-104_a_c1,-0.31182286,-0.5950232
page660_H-105_A_c0_sym_001,page660_H-105_A_c0,-1.255432,-1.1592668
page660_H-105_A_c0_sym_002,page660_H-105_A_c0,-0.70544577,-0.8411068
page660_H-105_A_c0_sym_003,page660_H-105_A_c0,-1.7306108,-1.108315
page660_H-106_A_c0_sym_001,page660_H-106_A_c0,5.6361036,3.9937
page660_H-106_a_c1_sym_001,page660_H-106_a_c1,5.6361036,3.9937
page660_H-107_a_c1_sym_001,page660_H-107_a_c1,-1.255432,-1.1592668
page660_H-107_a_c1_sym_002,page660_H-107_a_c1,-0.70544577,-0.8411068
page660_H-107_a_c1_sym_003,page660_H-107_a_c1,-1.7306108,-1.108315
page660_H-108_A_c0_sym_001,page660_H-108_A_c0,5.6361036,3.9937
page660_H-108_c1_sym_001,page660_H-108_c1,5.6361036,3.9937
page660_H-109_A_c0_sym_001,page660_H-109_A_c0,-1.255432,-1.1592668
page660_H-109_A_c0_sym_002,page660_H-109_A_c0,-0.70544577,-0.8411068
page660_H-109_A_c0_sym_003,page660_H-109_A_c0,-1.7306108,-1.108315
page660_H-1_L_c1_sym_001,page660_H-1_L_c1,-0.8797867,-0.7905452
page660_H-1_L_c1_sym_002,page660_H-1_L_c1,-0.73260486,-0.8458868
page661_H-114_A_c0_sym_001,page661_H-114_A_c0,-0.5848188,-0.6952132
page661_H-114_A_c0_sym_002,page661_H-114_A_c0,0.6251554,0.11419009
page661_H-115_a_c2_sym_001,page661_H-115_a_c2,4.408196,3.058824
page661_H-116_A_c0_sym_001,page661_H-116_A_c0,-0.5848188,-0.6952132
page661_H-116_A_c0_sym_002,page661_H-116_A_c0,0.6251554,0.11419009
page661_H-116_a_c1_sym_001,page661_H-116_a_c1,0.34406534,-0.1020598
page661_H-116_a_c1_sym_002,page661_H-116_a_c1,-1.1502596,-1.1122028
page661_H-116_a_c1_sym_003,page661_H-116_a_c1,-1.0472246,-0.8214612
page661_H-117_A_c2_sym_001,page661_H-117_A_c2,4.5642185,3.1773398
page661_H-1_I_c0_sym_001,page661_H-1_I_c0,-1.5532974,-1.0029955
page661_H-1_I_c0_sym_002,page661_H-1_I_c0,-1.1709238,-0.9402587
page661_H-1_I_c0_sym_003,page661_H-1_I_c0,5.1397934,3.6390736
page661_H-1_I_c0_sym_004,page661_H-1_I_c0,1.2384175,0.5248439
page661_H-1_I_c0_sym_005,page661_H-1_I_c0,1.159894,0.53520817
page661_H-1_I_c0_sym_006,page661_H-1_I_c0,0.5271143,0.05020632
page661_H-1_I_c1_sym_001,page661_H-1_I_c1,4.5642185,3.1773398
page662_H-125_A_c2_sym_001,page662_H-125_A_c2,-1.1562157,-0.95222723
page662_H-125_a_c3_sym_001,page662_H-125_a_c3,-0.431115,-0.6045159
page662_H-126_A_c0_sym_001,page662_H-126_A_c0,4.303867,2.9592683
page662_H-127_A_c2_sym_001,page662_H-127_A_c2,-1.1562157,-0.95222723
page662_H-21_a_c3_sym_001,page662_H-21_a_c3,-0.431115,-0.6045159
page663_H-128_a_c1_sym_001,page663_H-128_a_c1,-1.2891418,-0.9804465
page663_H-129_A_bis_c0_sym_001,page663_H-129_A_bis_c0,-1.3232082,-1.1551057
page663_H-129_A_c0_sym_001,page663_H-129_A_c0,-1.3232082,-1.1551057
page663_H-129_B_c0_sym_001,page663_H-129_B_c0,-1.3232082,-1.1551057
page663_H-129_E_c1_sym_001,page663_H-129_E_c1,-1.3232082,-1.1551057
page664_H-131_A_c0_sym_001,page664_H-131_A_c0,-5.348657,-1.2268647
page664_H-131_B_c0_sym_001,page664_H-131_B_c0,-5.348657,-1.2268647
page664_H-131_E_c1_sym_001,page664_H-131_E_c1,-5.348657,-1.2268647
page665_H-132_A_c0_sym_001,page665_H-132_A_c0,-0.6654346,-0.51043457
page666_H-134_A_c0_sym_001,page666_H-134_A_c0,-1.0600111,-1.1206682
page666_H-135_a_c1_sym_001,page666_H-135_a_c1,-1.630844,-1.1782819
page666_H-136_A_bis_c1_sym_001,page666_H-136_A_bis_c1,-1.630844,-1.1782819
page666_H-136_A_c0_sym_001,page666_H-136_A_c0,-1.0600111,-1.1206682
page666_H-136_E_c0_sym_001,page666_H-136_E_c0,-1.630844,-1.1782819
page666_H-137_A_c0_sym_001,page666_H-137_A_c0,-1.0600111,-1.1206682
page667_H-140_a_c0_sym_001,page667_H-140_a_c0,0.27093887,-0.12154633
page667_H-141_A_bis_c0_sym_001,page667_H-141_A_bis_c0,0.27093887,-0.12154633
page667_H-141_c0_sym_001,page667_H-141_c0,0.27093887,-0.12154633
page667_H-143_a_c0_sym_001,page667_H-143_a_c0,-0.96442413,-0.9449355
page669_H-152_a_c0_sym_001,page669_H-152_a_c0,-0.8398245,-0.58876324
page669_H-152_A_c1_sym_001,page669_H-152_A_c1,-0.8398245,-0.58876324
page669_H-153_a_c1_sym_001,page669_H-153_a_c1,-0.60172623,-0.6820803
page669_H-153_a_c1_sym_002,page669_H-153_a_c1,-0.42385754,-0.61512214
page669_H-153_a_c1_sym_003,page669_H-153_a_c1,1.1175876,0.4410169
page669_H-155_A_c1_sym_001,page669_H-155_A_c1,-0.8398245,-0.58876324
page669_H-156_a_c0_sym_001,page669_H-156_a_c0,-0.8398245,-0.58876324
page669_H-156_c2_sym_001,page669_H-156_c2,-0.60172623,-0.6820803
page669_H-156_c2_sym_002,page669_H-156_c2,-0.42385754,-0.61512214
page669_H-156_c2_sym_003,page669_H-156_c2,1.1175876,0.4410169
page669_H-158_A_c0_sym_001,page669_H-158_A_c0,-0.8398245,-0.58876324
page669_H-159_A_bis_c2_sym_001,page669_H-159_A_bis_c2,-0.60172623,-0.6820803
page669_H-159_A_bis_c2_sym_002,page669_H-159_A_bis_c2,-0.42385754,-0.61512214
page669_H-159_A_bis_c2_sym_003,page669_H-159_A_bis_c2,1.1175876,0.4410169
page669_H-159_A_c1_sym_001,page669_H-159_A_c1,-1.0831261,-0.94590735
page669_H-159_C_c2_sym_001,page669_H-159_C_c2,-0.60172623,-0.6820803
page669_H-159_C_c2_sym_002,page669_H-159_C_c2,-0.42385754,-0.61512214
page669_H-159_C_c2_sym_003,page669_H-159_C_c2,1.1175876,0.4410169
page670_H-161_A_c0_sym_001,page670_H-161_A_c0,-1.3710576,-1.1588482
page670_H-161_B_c0_sym_001,page670_H-161_B_c0,-1.3710576,-1.1588482
page670_H-161_D_c1_sym_001,page670_H-161_D_c1,1.6413054,0.8616691
page670_H-161_D_c1_sym_002,page670_H-161_D_c1,0.4577257,0.0041199788
page670_H-161_D_c1_sym_003,page670_H-161_D_c1,-0.5706062,-0.7042529
page670_H-161_D_c1_sym_004,page670_H-161_D_c1,0.7279834,0.16703959
page670_H-162_A_c0_sym_001,page670_H-162_A_c0,1.7222028,0.9015684
page670_H-162_A_c0_sym_002,page670_H-162_A_c0,0.8250308,0.24198265
page670_H-162_A_c0_sym_003,page670_H-162_A_c0,0.9690359,0.30090383
page670_H-162_B_c0_sym_001,page670_H-162_B_c0,1.7222028,0.9015684
page670_H-162_B_c0_sym_002,page670_H-162_B_c0,0.8250308,0.24198265
page670_H-162_B_c0_sym_003,page670_H-162_B_c0,0.9690359,0.30090383
page670_H-162_E_c0_sym_001,page670_H-162_E_c0,1.7222028,0.9015684
page670_H-162_E_c0_sym_002,page670_H-162_E_c0,0.8250308,0.24198265
page670_H-162_E_c0_sym_003,page670_H-162_E_c0,0.9690359,0.30090383
page671_A-165_c0_sym_001,page671_A-165_c0,1.140241,0.4832637
page671_A-165_c0_sym_002,page671_A-165_c0,1.0273049,0.43737653
page671_H-163_A_bis_c1_sym_001,page671_H-163_A_bis_c1,2.7385082,1.787123
page671_H-164_A_c0_sym_001,page671_H-164_A_c0,-2.3217325,-0.9272602
page671_H-164_B_c2_sym_001,page671_H-164_B_c2,1.140241,0.4832637
page671_H-164_B_c2_sym_002,page671_H-164_B_c2,1.0273049,0.43737653
page671_H-164_F_c1_sym_001,page671_H-164_F_c1,2.7385082,1.787123
page671_H-165_F_c2_sym_001,page671_H-165_F_c2,1.140241,0.4832637
page671_H-165_F_c2_sym_002,page671_H-165_F_c2,1.0273049,0.43737653
page673_H-169_A_c0_sym_001,page673_H-169_A_c0,-1.9300846,-1.1502008
page674_H-170_B_c0_sym_001,page674_H-170_B_c0,2.8348634,1.8947335
page674_H-171_A_c0_sym_001,page674_H-171_A_c0,2.8348634,1.8947335
page674_H-171_B_c0_sym_001,page674_H-171_B_c0,-1.0062993,-0.92179585
page674_H-172_B_c0_sym_001,page674_H-172_B_c0,2.8792338,1.9221797
page674_H-173_A_c0_sym_001,page674_H-173_A_c0,-2.015759,-1.2485803
page674_H-173_A_c0_sym_002,page674_H-173_A_c0,-0.5045035,-0.69450015
page674_H-173_A_c0_sym_003,page674_H-173_A_c0,0.3746594,-0.11194008
page674_H-173_A_c0_sym_004,page674_H-173_A_c0,-0.013524551,-0.38445348
page674_H-173_A_c0_sym_005,page674_H-173_A_c0,-0.21167186,-0.48185557
page674_H-173_A_c0_sym_006,page674_H-173_A_c0,-0.0005115191,-0.3388436
page674_H-173_A_c0_sym_007,page674_H-173_A_c0,-4.717678,-1.4203306
page674_H-173_A_c0_sym_008,page674_H-173_A_c0,-1.0469949,-1.118905
page674_H-173_A_c0_sym_009,page674_H-173_A_c0,1.057669,0.5003943
page674_H-173_A_c0_sym_010,page674_H-173_A_c0,-1.6547189,-1.1863482
page674_H-173_A_c0_sym_011,page674_H-173_A_c0,-0.99974644,-1.0682837
page674_H-173_A_c0_sym_012,page674_H-173_A_c0,-1.4098817,-1.1216444
page674_H-173_A_c0_sym_013,page674_H-173_A_c0,0.679739,0.14184235
page674_H-173_A_c0_sym_014,page674_H-173_A_c0,2.3953822,1.5563749
page674_H-173_A_c0_sym_015,page674_H-173_A_c0,-0.40912187,-0.6466071
page674_H-173_A_c0_sym_016,page674_H-173_A_c0,1.5385758,0.7824164
page674_H-173_A_c0_sym_017,page674_H-173_A_c0,-0.78029704,-0.91302806
page674_H-173_A_c0_sym_018,page674_H-173_A_c0,1.4657223,0.78558975
page674_H-173_A_c0_sym_019,page674_H-173_A_c0,-0.41477168,-0.48877057
page674_H-173_A_c0_sym_020,page674_H-173_A_c0,-0.5151018,-0.72140753
page674_H-173_A_c0_sym_021,page674_H-173_A_c0,-1.0748323,-1.1070368
page674_H-173_A_c0_sym_022,page674_H-173_A_c0,-0.7068441,-0.86418027
page674_H-173_A_c0_sym_023,page674_H-173_A_c0,1.1430153,0.4868824
page674_H-173_A_c0_sym_024,page674_H-173_A_c0,0.16929342,-0.21429227
page674_H-173_A_c0_sym_025,page674_H-173_A_c0,-0.10501977,-0.3759729
page674_H-173_A_c0_sym_026,page674_H-173_A_c0,-3.2958813,-1.2636797
page674_H-173_A_c0_sym_027,page674_H-173_A_c0,-0.4506471,-0.49320588
page674_H-173_B_c0_sym_001,page674_H-173_B_c0,-2.015759,-1.2485803
page674_H-173_B_c0_sym_002,page674_H-173_B_c0,-0.5045035,-0.69450015
page674_H-173_B_c0_sym_003,page674_H-173_B_c0,0.3746594,-0.11194008
page674_H-173_B_c0_sym_004,page674_H-173_B_c0,-0.013524551,-0.38445348
page674_H-173_B_c0_sym_005,page674_H-173_B_c0,-0.21167186,-0.48185557
page674_H-173_B_c0_sym_006,page674_H-173_B_c0,-0.0005115191,-0.3388436
page674_H-173_B_c0_sym_007,page674_H-173_B_c0,-4.717678,-1.4203306
page674_H-173_B_c0_sym_008,page674_H-173_B_c0,-1.0469949,-1.118905
page674_H-173_B_c0_sym_009,page674_H-173_B_c0,1.057669,0.5003943
page674_H-173_B_c0_sym_010,page674_H-173_B_c0,-1.6547189,-1.1863482
page674_H-173_B_c0_sym_011,page674_H-173_B_c0,-0.99974644,-1.0682837
page674_H-173_B_c0_sym_012,page674_H-173_B_c0,-1.4098817,-1.1216444
page674_H-173_B_c0_sym_013,page674_H-173_B_c0,0.679739,0.14184235
page674_H-173_B_c0_sym_014,page674_H-173_B_c0,2.3953822,1.5563749
page674_H-173_B_c0_sym_015,page674_H-173_B_c0,-0.40912187,-0.6466071
page674_H-173_B_c0_sym_016,page674_H-173_B_c0,1.5385758,0.7824164
page674_H-173_B_c0_sym_017,page674_H-173_B_c0,-0.78029704,-0.91302806
page674_H-173_B_c0_sym_018,page674_H-173_B_c0,1.4657223,0.78558975
page674_H-173_B_c0_sym_019,page674_H-173_B_c0,-0.41477168,-0.48877057
page674_H-173_B_c0_sym_020,page674_H-173_B_c0,-0.5151018,-0.72140753
page674_H-173_B_c0_sym_021,page674_H-173_B_c0,-1.0748323,-1.1070368
page674_H-173_B_c0_sym_022,page674_H-173_B_c0,-0.7068441,-0.86418027
page674_H-173_B_c0_sym_023,page674_H-173_B_c0,1.1430153,0.4868824
page674_H-173_B_c0_sym_024,page674_H-173_B_c0,0.16929342,-0.21429227
page674_H-173_B_c0_sym_025,page674_H-173_B_c0,-0.10501977,-0.3759729
page674_H-173_B_c0_sym_026,page674_H-173_B_c0,-3.2958813,-1.2636797
page674_H-173_B_c0_sym_027,page674_H-173_B_c0,-0.4506471,-0.49320588
page674_H-175_A_c0_sym_001,page674_H-175_A_c0,-2.015759,-1.2485803
page674_H-175_A_c0_sym_002,page674_H-175_A_c0,-0.5045035,-0.69450015
page674_H-175_A_c0_sym_003,page674_H-175_A_c0,0.3746594,-0.11194008
page674_H-175_A_c0_sym_004,page674_H-175_A_c0,-0.013524551,-0.38445348
page674_H-175_A_c0_sym_005,page674_H-175_A_c0,-0.21167186,-0.48185557
page674_H-175_A_c0_sym_006,page674_H-175_A_c0,-0.0005115191,-0.3388436
page674_H-175_A_c0_sym_007,page674_H-175_A_c0,-4.717678,-1.4203306
page674_H-175_A_c0_sym_008,page674_H-175_A_c0,-1.0469949,-1.118905
page674_H-175_A_c0_sym_009,page674_H-175_A_c0,1.057669,0.5003943
page674_H-175_A_c0_sym_010,page674_H-175_A_c0,-1.6547189,-1.1863482
