symbol_id,seal_id,symbol_index,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,stroke_density,bbox_area_ratio,bbox_aspect_ratio,skeleton_pixel_fraction,endpoint_count,junction_count
page293_L-79_A_bis_c1_sym_002,page293_L-79_A_bis_c1,2,0.002000247938057919,2.585192312334451e-06,1.850684957927814e-10,2.1917616814880826e-10,4.359284361396224e-20,3.5150241550486827e-13,6.943929760044023e-21,0.173583984375,0.328125,3.0476190476190474,0.095458984375,21.0,296.0
page293_L-79_A_c0_sym_001,page293_L-79_A_c0,1,0.0009119017953299908,2.8171071783920716e-07,5.661380103305794e-12,5.662089450529123e-12,3.205724868917758e-23,3.005234814052138e-15,0.0,0.25,0.25,1.0,0.023681640625,0.0,97.0
page293_L-79_A_c0_sym_002,page293_L-79_A_c0,2,0.0014672533652968435,3.8619426618343013e-07,5.7678461515383085e-12,7.615052377177512e-12,-1.5584606738321945e-23,-1.653809767834924e-15,-4.800145846703858e-23,0.264892578125,0.625,1.6,0.20068359375,13.0,740.0
page293_L-79_B_c1_sym_001,page293_L-79_B_c1,1,0.0022816663415954827,6.674934932901679e-07,3.895251930743365e-11,6.58302601203196e-11,1.4499753711509878e-21,-2.803784392328949e-14,-3.001680193914259e-21,0.32421875,0.640625,1.5609756097560976,0.206787109375,20.0,726.0
page293_L-79_E_c1_sym_001,page293_L-79_E_c1,1,0.0022816663415954827,6.674934932901679e-07,3.895251930743365e-11,6.58302601203196e-11,1.4499753711509878e-21,-2.803784392328949e-14,-3.001680193914259e-21,0.32421875,0.640625,1.5609756097560976,0.206787109375,20.0,726.0
page293_L-79_F_c0_sym_001,page293_L-79_F_c0,1,0.0008763346909970482,4.12023141451372e-08,4.69769852733072e-13,8.518495028467269e-14,-1.1569855061906073e-26,1.6257896946356275e-17,1.25109223263674e-26,0.25537109375,0.6875,1.4545454545454546,0.05615234375,0.0,230.0
page293_L-79_F_c0_sym_002,page293_L-79_F_c0,2,0.002000247938057919,2.585192312334451e-06,1.850684957927814e-10,2.1917616814880826e-10,4.359284361396224e-20,3.5150241550486827e-13,6.943929760044023e-21,0.173583984375,0.328125,3.0476190476190474,0.095458984375,21.0,296.0
page294_L-82_a_c1_sym_001,page294_L-82_a_c1,1,0.004265906374547659,1.60302457191956e-05,2.0159471855446348e-09,2.1031583683245514e-09,4.3283506454536684e-18,8.40775719378216e-12,1.393955239770475e-19,0.0693359375,0.1875,5.333333333333333,0.044189453125,5.0,154.0
page294_L-86_a_c2_sym_001,page294_L-86_a_c2,1,0.004265906374547659,1.60302457191956e-05,2.0159471855446348e-09,2.1031583683245514e-09,4.3283506454536684e-18,8.40775719378216e-12,1.393955239770475e-19,0.0693359375,0.1875,5.333333333333333,0.044189453125,5.0,154.0
page295_L-87_E_c0_sym_001,page295_L-87_E_c0,1,0.0020812830973773047,2.443363273864348e-06,4.754339833007529e-11,3.7685595643201296e-11,4.47840361179768e-22,3.243166538009038e-15,-1.5310194498440932e-21,0.226318359375,0.375,2.6666666666666665,0.1708984375,2.0,654.0
page295_L-88_a_c0_sym_001,page295_L-88_a_c0,1,0.003173244453517581,8.716560993845913e-06,7.84500608347476e-11,7.26709597516675e-11,5.465795642274303e-21,2.1305454648486162e-13,4.823552075726988e-22,0.085205078125,0.1875,5.333333333333333,0.034912109375,0.0,142.0
page295_L-88_a_c0_sym_002,page295_L-88_a_c0,2,0.0044740545269951245,1.8439203835071344e-05,1.378561335716309e-10,1.5000653353517313e-10,2.1558319644272864e-20,6.427767319212841e-13,7.510685726605084e-22,0.072265625,0.140625,7.111111111111111,0.033935546875,1.0,133.0
page295_L-88_a_c0_sym_003,page295_L-88_a_c0,3,0.0068367624099045605,4.5664876405025715e-05,1.4495659415864602e-10,1.4416578527771738e-10,2.0837505552635303e-20,9.740362788198858e-13,-3.6485211429183254e-22,0.074951171875,0.078125,12.8,0.032958984375,0.0,135.0
page295_L-88_A_c1_sym_001,page295_L-88_A_c1,1,0.003173244453517581,8.716560993845913e-06,7.84500608347476e-11,7.26709597516675e-11,5.465795642274303e-21,2.1305454648486162e-13,4.823552075726988e-22,0.085205078125,0.1875,5.333333333333333,0.034912109375,0.0,142.0
page295_L-88_A_c1_sym_002,page295_L-88_A_c1,2,0.0044740545269951245,1.8439203835071344e-05,1.378561335716309e-10,1.5000653353517313e-10,2.1558319644272864e-20,6.427767319212841e-13,7.510685726605084e-22,0.072265625,0.140625,7.111111111111111,0.033935546875,1.0,133.0
page295_L-88_A_c1_sym_003,page295_L-88_A_c1,3,0.0068367624099045605,4.5664876405025715e-05,1.4495659415864602e-10,1.4416578527771738e-10,2.0837505552635303e-20,9.740362788198858e-13,-3.6485211429183254e-22,0.074951171875,0.078125,12.8,0.032958984375,0.0,135.0
page295_L-89_A_c0_sym_001,page295_L-89_A_c0,1,0.026059867881915933,0.0006791167140229144,1.0031063324699773e-09,1.0031063324699773e-09,1.0062223142413685e-18,2.614081849568086e-11,-4.417381157217217e-31,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-89_A_c0_sym_002,page295_L-89_A_c0,2,0.02538766908329115,0.0006445337414826966,6.8032218955256736e-09,6.8032218955256736e-09,4.628382815975994e-17,1.7271794618380645e-10,-7.377956317203675e-30,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-89_A_c0_sym_003,page295_L-89_A_c0,3,0.025992719305296917,0.0006756214568839543,7.392075843717948e-09,7.392075843717948e-09,5.4642785279278414e-17,1.9214015248922641e-10,-8.92750245976787e-30,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-90_A_c1_sym_001,page295_L-90_A_c1,1,0.0016049054509026813,3.8850411569499066e-07,4.3408201698321845e-11,1.3469315385915462e-11,-1.7255989064695768e-22,-3.644301649002977e-15,2.7621900936562284e-22,0.4072265625,0.65625,1.5238095238095237,0.0263671875,0.0,108.0
page295_L-90_A_c1_sym_002,page295_L-90_A_c1,2,0.008634834570083233,7.04868097684602e-05,8.395970852031095e-09,7.385849761741701e-09,5.809257518474388e-17,6.145968575464768e-11,2.8322455007137146e-18,0.06640625,0.125,8.0,0.02783203125,2.0,99.0
page295_L-90_A_c1_sym_003,page295_L-90_A_c1,3,0.003273303885032783,9.021947484456551e-06,9.490503029731927e-12,1.5764316706140433e-11,1.9215376602276813e-22,3.9895366600080773e-14,-1.6043191364905227e-23,0.129638671875,0.203125,4.923076923076923,0.044677734375,0.0,183.0
page295_L-92_A_bis_c1_sym_001,page295_L-92_A_bis_c1,1,0.026059867881915933,0.0006791167140229144,1.0031063324699773e-09,1.0031063324699773e-09,1.0062223142413685e-18,2.614081849568086e-11,-4.417381157217217e-31,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-92_A_bis_c1_sym_002,page295_L-92_A_bis_c1,2,0.02538766908329115,0.0006445337414826966,6.8032218955256736e-09,6.8032218955256736e-09,4.628382815975994e-17,1.7271794618380645e-10,-7.377956317203675e-30,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-92_A_bis_c1_sym_003,page295_L-92_A_bis_c1,3,0.025992719305296917,0.0006756214568839543,7.392075843717948e-09,7.392075843717948e-09,5.4642785279278414e-17,1.9214015248922641e-10,-8.92750245976787e-30,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-92_A_c0_sym_001,page295_L-92_A_c0,1,0.026059867881915933,0.0006791167140229144,1.0031063324699773e-09,1.0031063324699773e-09,1.0062223142413685e-18,2.614081849568086e-11,-4.417381157217217e-31,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-92_A_c0_sym_002,page295_L-92_A_c0,2,0.02538766908329115,0.0006445337414826966,6.8032218955256736e-09,6.8032218955256736e-09,4.628382815975994e-17,1.7271794618380645e-10,-7.377956317203675e-30,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-92_A_c0_sym_003,page295_L-92_A_c0,3,0.025992719305296917,0.0006756214568839543,7.392075843717948e-09,7.392075843717948e-09,5.4642785279278414e-17,1.9214015248922641e-10,-8.92750245976787e-30,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-92_E_c0_sym_001,page295_L-92_E_c0,1,0.026059867881915933,0.0006791167140229144,1.0031063324699773e-09,1.0031063324699773e-09,1.0062223142413685e-18,2.614081849568086e-11,-4.417381157217217e-31,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-92_E_c0_sym_002,page295_L-92_E_c0,2,0.02538766908329115,0.0006445337414826966,6.8032218955256736e-09,6.8032218955256736e-09,4.628382815975994e-17,1.7271794618380645e-10,-7.377956317203675e-30,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-92_E_c0_sym_003,page295_L-92_E_c0,3,0.025992719305296917,0.0006756214568839543,7.392075843717948e-09,7.392075843717948e-09,5.4642785279278414e-17,1.9214015248922641e-10,-8.92750245976787e-30,0.0,0.0,0.0,0.0,0.0,0.0
page295_L-93_a_c0_sym_001,page295_L-93_a_c0,1,0.002644231134026271,6.3151594642575374e-06,3.437458300346765e-12,2.3687614079636104e-12,6.612099705923381e-24,5.0544469283250445e-15,1.4028750346734344e-24,0.120849609375,0.15625,6.4,0.0244140625,0.0,88.0
page295_L-93_A_c2_sym_001,page295_L-93_A_c2,1,0.002644231134026271,6.3151594642575374e-06,3.437458300346765e-12,2.3687614079636104e-12,6.612099705923381e-24,5.0544469283250445e-15,1.4028750346734344e-24,0.120849609375,0.15625,6.4,0.0244140625,0.0,88.0
page295_L-93_E_c1_sym_001,page295_L-93_E_c1,1,0.004714253293027604,2.1196950213802314e-05,5.459001197853058e-10,5.556872558534796e-10,3.0602761946521163e-19,2.552345216626187e-12,-4.2372731824648284e-21,0.033935546875,0.109375,9.142857142857142,0.02001953125,1.0,70.0
page295_L-94_a_c1_sym_001,page295_L-94_a_c1,1,0.004714253293027604,2.1196950213802314e-05,5.459001197853058e-10,5.556872558534796e-10,3.0602761946521163e-19,2.552345216626187e-12,-4.2372731824648284e-21,0.033935546875,0.109375,9.142857142857142,0.02001953125,1.0,70.0
page295_L-94_A_c4_sym_001,page295_L-94_A_c4,1,0.004714253293027604,2.1196950213802314e-05,5.459001197853058e-10,5.556872558534796e-10,3.0602761946521163e-19,2.552345216626187e-12,-4.2372731824648284e-21,0.033935546875,0.109375,9.142857142857142,0.02001953125,1.0,70.0
page296_L-96_B_c0_sym_001,page296_L-96_B_c0,1,0.003818863860405379,1.3458851639111197e-05,2.3808875389653526e-10,2.509007053159679e-10,6.132186985510627e-20,9.200666571409042e-13,3.450514073800903e-22,0.0654296875,0.140625,7.111111111111111,0.02392578125,6.0,55.0
page297_L-100_a_c1_sym_001,page297_L-100_a_c1,1,0.001266521962395458,1.4032782697981755e-07,3.21985193546434e-11,7.961349955712068e-12,1.1191252881828887e-22,2.958121894524847e-15,6.102000715679257e-23,0.299560546875,0.78125,0.78125,0.126220703125,17.0,442.0
page297_L-99_a_c1_sym_001,page297_L-99_a_c1,1,0.001266521962395458,1.4032782697981755e-07,3.21985193546434e-11,7.961349955712068e-12,1.1191252881828887e-22,2.958121894524847e-15,6.102000715679257e-23,0.299560546875,0.78125,0.78125,0.126220703125,17.0,442.0
page297_L-9_B_c2_sym_001,page297_L-9_B_c2,1,0.031816992977175496,0.0010110242659983543,3.532746984284761e-07,3.5250626329749933e-07,1.2439601476972473e-13,1.120363872683129e-08,-6.360571204328094e-17,0.03125,0.03125,32.0,0.01611328125,0.0,2.0
page298_L-101_B_c1_sym_001,page298_L-101_B_c1,1,0.0033930705299382753,1.0814375793831578e-05,5.028496129080265e-12,2.747524246446768e-12,9.840407952159322e-24,6.850173452169616e-15,-2.7315173598358902e-24,0.099853515625,0.125,8.0,0.01611328125,3.0,32.0
page298_L-101_C_c0_sym_001,page298_L-101_C_c0,1,0.003729745957195768,1.03631643017415e-05,3.5988860177230483e-10,1.2681442931311505e-10,1.8576903315146023e-20,1.2388990717104404e-13,1.971957305877891e-20,0.17578125,0.25,4.0,0.119140625,6.0,435.0
page298_L-102_D_c2_sym_001,page298_L-102_D_c2,1,0.0033930705299382753,1.0814375793831578e-05,5.028496129080265e-12,2.747524246446768e-12,9.840407952159322e-24,6.850173452169616e-15,-2.7315173598358902e-24,0.099853515625,0.125,8.0,0.01611328125,3.0,32.0
page298_L-102_E_c0_sym_001,page298_L-102_E_c0,1,0.0033930705299382753,1.0814375793831578e-05,5.028496129080265e-12,2.747524246446768e-12,9.840407952159322e-24,6.850173452169616e-15,-2.7315173598358902e-24,0.099853515625,0.125,8.0,0.01611328125,3.0,32.0
page298_L-103_A_c0_sym_001,page298_L-103_A_c0,1,0.004119396577428364,1.6358495517296433e-05,5.646461917413238e-12,5.7072568736124016e-12,3.2375735879555185e-23,2.307750659167748e-14,-1.2230832713048823e-24,0.078125,0.078125,0.078125,0.020751953125,1.0,47.0
page298_L-103_A_c0_sym_002,page298_L-103_A_c0,2,0.001601628339649626,1.1891143112623082e-06,4.31095434159766e-11,2.8373510534949766e-11,-7.059600248566759e-22,4.8788141687225985e-15,6.973809403916033e-22,0.123779296875,0.5,0.5,0.065185546875,9.0,186.0
page298_L-103_A_c0_sym_003,page298_L-103_A_c0,3,0.0008752937608031041,1.926966149073745e-07,3.960574951239558e-13,3.199167746356298e-14,1.8446600911018e-27,6.971383626256408e-18,-3.0927524709263995e-27,0.0498046875,0.072998046875,1.7692307692307692,0.01123046875,0.0,46.0
page298_L-103_A_c0_sym_004,page298_L-103_A_c0,4,0.002041800251045287,1.4661349166104923e-06,4.4397959079931717e-10,6.229634549284404e-10,3.064595302140601e-19,7.066223744427304e-13,-1.158441577060704e-19,0.174560546875,0.53125,0.53125,0.0693359375,3.0,263.0
page298_L-103_A_c0_sym_005,page298_L-103_A_c0,5,0.0057555759193540345,1.468900446714687e-05,3.68856825374838e-09,3.834582529381179e-09,1.4128891519436268e-17,1.4485930244930295e-11,-2.8896165217682308e-18,0.0,0.0,0.0,0.0,0.0,0.0
page298_L-103_A_c0_sym_006,page298_L-103_A_c0,6,0.00319913225160332,6.464232322280133e-06,2.082177140601215e-10,3.6597556585085675e-10,7.906905573957181e-20,5.470853463466773e-13,6.288494604028927e-20,0.12353515625,0.359375,2.782608695652174,0.052490234375,7.0,183.0
page298_L-103_A_c0_sym_007,page298_L-103_A_c0,7,0.02601583910749601,0.0006768238844671182,1.9048945091142876e-07,1.9048945091142876e-07,3.6286230908537623e-14,4.955742906586987e-09,-1.1475159443046004e-27,0.004150390625,0.005859375,24.0,0.0,0.0,0.0
page298_L-103_A_c0_sym_008,page298_L-103_A_c0,8,0.0026374358981667073,6.627168533736692e-08,4.063607832329455e-11,2.551398172242089e-10,-2.5416709618236003e-20,-7.749850966125461e-15,5.376046497837762e-21,0.2744140625,0.828125,0.828125,0.057861328125,0.0,230.0
page298_L-103_A_c0_sym_009,page298_L-103_A_c0,9,0.002086068064542753,9.21182345743736e-07,3.443501870565127e-11,4.1481766250927675e-11,-6.50386124263566e-22,1.3544390030453243e-14,-1.426514010877955e-21,0.49072265625,0.59375,1.6842105263157894,0.365966796875,3.0,1450.0
page298_L-103_a_c1_sym_001,page298_L-103_a_c1,1,0.002375029755608042,4.890713255063597e-06,1.4316087892439155e-12,2.0020373659525044e-13,-1.953440505378925e-26,-1.418027299075374e-16,1.0538649596486721e-25,0.15234375,0.1875,5.333333333333333,0.029052734375,0.0,100.0
page298_L-103_B_c0_sym_001,page298_L-103_B_c0,1,0.0020438960671422457,2.5613806851907957e-07,2.0755180076320042e-12,1.0798693358003757e-11,-5.111494831947209e-23,-5.252493500929742e-15,-9.317429064856218e-25,0.184814453125,0.25,0.25,0.014404296875,0.0,59.0
page298_L-103_c0_sym_001,page298_L-103_c0,1,0.0033930705299382753,1.0814375793831578e-05,5.028496129080265e-12,2.747524246446768e-12,9.840407952159322e-24,6.850173452169616e-15,-2.7315173598358902e-24,0.099853515625,0.125,8.0,0.01611328125,3.0,32.0
page298_L-103_E_c0_sym_001,page298_L-103_E_c0,1,0.0020438960671422457,2.5613806851907957e-07,2.0755180076320042e-12,1.0798693358003757e-11,-5.111494831947209e-23,-5.252493500929742e-15,-9.317429064856218e-25,0.184814453125,0.25,0.25,0.014404296875,0.0,59.0
page299_L-104_B_c1_sym_001,page299_L-104_B_c1,1,0.002168080329020649,3.869598293199256e-06,2.419768239948151e-12,1.3401161473256602e-12,2.334043811469191e-24,2.171171892745682e-15,6.13161982368343e-25,0.16552734375,0.21875,4.571428571428571,0.037109375,0.0,125.0
page299_L-105_B_c0_sym_001,page299_L-105_B_c0,1,0.002168080329020649,3.869598293199256e-06,2.419768239948151e-12,1.3401161473256602e-12,2.334043811469191e-24,2.171171892745682e-15,6.13161982368343e-25,0.16552734375,0.21875,4.571428571428571,0.037109375,0.0,125.0
page299_L-105_E_c2_sym_001,page299_L-105_E_c2,1,0.002168080329020649,3.869598293199256e-06,2.419768239948151e-12,1.3401161473256602e-12,2.334043811469191e-24,2.171171892745682e-15,6.13161982368343e-25,0.16552734375,0.21875,4.571428571428571,0.037109375,0.0,125.0
page299_L-106_A_c0_sym_001,page299_L-106_A_c0,1,0.003369447256333047,1.0139862182223674e-05,8.399486649905199e-11,6.610103969690552e-11,4.908799510160357e-21,1.9179181616725973e-13,-4.036720083378551e-22,0.035400390625,0.171875,5.818181818181818,0.021484375,10.0,59.0
page299_L-106_B_c1_sym_001,page299_L-106_B_c1,1,0.002168080329020649,3.869598293199256e-06,2.419768239948151e-12,1.3401161473256602e-12,2.334043811469191e-24,2.171171892745682e-15,6.13161982368343e-25,0.16552734375,0.21875,4.571428571428571,0.037109375,0.0,125.0
page299_L-106_C_c0_sym_001,page299_L-106_C_c0,1,0.002168080329020649,3.869598293199256e-06,2.419768239948151e-12,1.3401161473256602e-12,2.334043811469191e-24,2.171171892745682e-15,6.13161982368343e-25,0.16552734375,0.21875,4.571428571428571,0.037109375,0.0,125.0
page299_L-106_D_c2_sym_001,page299_L-106_D_c2,1,0.002168080329020649,3.869598293199256e-06,2.419768239948151e-12,1.3401161473256602e-12,2.334043811469191e-24,2.171171892745682e-15,6.13161982368343e-25,0.16552734375,0.21875,4.571428571428571,0.037109375,0.0,125.0
page299_L-1_c1_sym_001,page299_L-1_c1,1,0.003369447256333047,1.0139862182223674e-05,8.399486649905199e-11,6.610103969690552e-11,4.908799510160357e-21,1.9179181616725973e-13,-4.036720083378551e-22,0.035400390625,0.171875,5.818181818181818,0.021484375,10.0,59.0
page300_L-107_A_c0_sym_001,page300_L-107_A_c0,1,0.001248329096989581,1.4904879893522854e-07,1.130370634276321e-12,1.0907459093382986e-11,2.5896203732409625e-23,2.7232007539906786e-16,-2.821802075369734e-23,0.406494140625,0.703125,1.4222222222222223,0.303955078125,9.0,1156.0
page300_L-108_A_c0_sym_001,page300_L-108_A_c0,1,0.0021495514719610024,3.97481807935148e-06,5.061558476418528e-16,3.9579571652750424e-17,-5.365575657825168e-33,-4.970652955041508e-20,-1.6105340070449542e-33,0.1875,0.1875,0.1875,0.029296875,0.0,120.0
page300_L-108_A_c0_sym_002,page300_L-108_A_c0,2,0.0016442492440847437,2.930637843649864e-07,1.4599181867358813e-12,2.5649683126872447e-11,-5.327086215404426e-23,-6.321041775890233e-15,-1.4764301954293098e-22,0.404296875,0.671875,1.4883720930232558,0.322509765625,8.0,1238.0
page300_L-108_A_c0_sym_003,page300_L-108_A_c0,3,0.0037263624259151248,1.3247363034801023e-05,9.671092671380232e-12,9.633370215733885e-12,9.298218384107891e-23,3.503555534698436e-14,-4.639633559178043e-25,0.0,0.0,0.0,0.0,0.0,0.0
page300_L-108_A_c0_sym_004,page300_L-108_A_c0,4,0.0013257767495187599,4.930267991648099e-09,1.1051728134195238e-12,3.3268093104830176e-14,-6.3157998917054055e-27,1.5489643291722796e-18,-8.961747305617856e-28,0.146484375,0.359375,0.359375,0.01416015625,0.0,58.0
page300_L-108_A_c0_sym_005,page300_L-108_A_c0,5,0.001125703372818256,5.291894906488974e-07,5.858935724149193e-13,6.728988543875618e-13,1.4449211029007233e-25,3.5047496703610546e-16,-3.9703187712931893e-25,0.048095703125,0.064453125,7.333333333333333,0.0,0.0,0.0
page300_L-108_A_c0_sym_006,page300_L-108_A_c0,6,0.0023246565876272884,6.57038574361121e-08,2.2983843400528387e-10,1.4053722809513724e-10,1.7734100380907454e-20,3.58745874634686e-14,-1.7985177558365638e-20,0.22265625,0.57421875,0.75,0.046875,0.0,192.0
page300_L-108_A_c0_sym_007,page300_L-108_A_c0,7,0.0013736489924011434,7.145501488341605e-08,1.0894368780998539e-11,1.021023683728072e-11,5.959898216828704e-23,2.3009660275193365e-15,8.968832928347088e-23,0.265869140625,0.515625,0.515625,0.057373046875,0.0,235.0
page300_L-108_A_c0_sym_008,page300_L-108_A_c0,8,0.001995406108667193,3.5208555924869883e-08,6.205948794131061e-11,7.912165101962381e-11,-5.583300801110453e-22,1.2229865274777036e-14,-5.516120406020055e-21,0.408447265625,0.984375,1.0158730158730158,0.09521484375,0.0,390.0
page300_L-108_A_c0_sym_009,page300_L-108_A_c0,9,0.0016980535101704147,2.169202753436478e-06,4.058472941410577e-12,3.814489485199285e-12,1.481841728987884e-23,5.467689316269012e-15,-2.3807987340747588e-24,0.008544921875,0.009521484375,0.23076923076923078,0.0,0.0,0.0
page300_L-108_A_c0_sym_010,page300_L-108_A_c0,10,0.0035331203292983415,5.650404810601692e-06,1.9183059805173163e-09,1.6539762575826846e-09,2.926502862442658e-18,3.867070770681113e-12,3.395593715834989e-19,0.012451171875,0.0146484375,2.4,0.0009765625,0.0,4.0
page300_L-108_A_c0_sym_011,page300_L-108_A_c0,11,0.002319945881239923,1.1545420910731608e-06,3.220337096964168e-10,3.852844067589366e-10,1.260678342844927e-19,3.795000608438535e-13,5.024972980303338e-20,0.091552734375,0.5712890625,1.5384615384615385,0.032470703125,0.0,133.0
page300_L-108_A_c0_sym_012,page300_L-108_A_c0,12,0.004540073957541052,1.2714606193580485e-05,7.836233522703716e-10,2.562968430393023e-10,3.072001557110309e-20,-1.3903037945204878e-13,1.1067558692560217e-19,0.12744140625,0.34375,2.909090909090909,0.0458984375,2.0,181.0
page300_L-108_A_c0_sym_013,page300_L-108_A_c0,13,0.0012536345591061613,6.355883098178878e-07,6.184172134044711e-12,3.2278804434296487e-12,1.4334151225058588e-23,2.5719222005099234e-15,-1.5868230852934753e-24,0.297607421875,0.453125,2.206896551724138,0.037353515625,0.0,153.0
page300_L-108_A_c0_sym_014,page300_L-108_A_c0,14,0.002232655929291679,6.418359164281746e-07,2.993673360402677e-10,1.0556173482137063e-10,4.444711472247239e-21,-6.532742317294873e-17,-1.8231607741785503e-20,0.47802734375,0.6337890625,0.7457627118644068,0.078369140625,0.0,321.0
page300_L-108_A_c0_sym_015,page300_L-108_A_c0,15,0.001429907134057485,8.8481452111282e-07,6.802312425725422e-14,7.948301358429662e-13,1.2630116839911113e-25,-1.324964451289015e-16,-1.3492591112572322e-25,0.102783203125,0.263671875,1.2,0.0166015625,0.0,66.0
page300_L-108_A_c0_sym_016,page300_L-108_A_c0,16,0.005285993598479407,2.7293903229297505e-05,4.0442088593899115e-12,3.858899702022235e-12,1.524445542118122e-23,1.990001176665897e-14,1.0835449738790512e-26,0.009521484375,0.010986328125,1.8,0.0,0.0,0.0
page300_L-108_A_c0_sym_017,page300_L-108_A_c0,17,0.0015246036567459467,1.2036884466800262e-06,2.8784829339675152e-11,2.3259616150045965e-11,4.445358694188187e-22,1.5898924778092586e-14,-4.057177742006047e-22,0.064697265625,0.186767578125,2.6470588235294117,0.0224609375,1.0,79.0
page300_L-108_A_c0_sym_018,page300_L-108_A_c0,18,0.0019258832069852408,6.563878178140242e-07,1.5612691180419682e-10,8.90455027860606e-11,-8.098719852345727e-21,1.152957665780864e-14,6.681637022163082e-21,0.47216796875,0.65625,1.5238095238095237,0.0927734375,0.0,380.0
page300_L-108_A_c0_sym_019,page300_L-108_A_c0,19,0.001297963242354256,2.786243888527184e-07,1.7642964522086067e-11,3.121695275095273e-11,7.209320517292654e-22,1.6464296907014017e-14,1.3027345158238393e-22,0.20068359375,0.28564453125,0.7692307692307693,0.03271484375,0.0,134.0
page300_L-108_A_c0_sym_020,page300_L-108_A_c0,20,0.0025059435157739965,7.772402845258871e-07,1.5981829631298516e-10,2.2645818042125385e-10,-6.86764116382965e-21,1.9877855168588962e-13,4.253103812838821e-20,0.6328125,0.71875,1.391304347826087,0.07958984375,0.0,326.0
page300_L-108_A_c0_sym_021,page300_L-108_A_c0,21,0.0028067732190717822,5.919505484646319e-06,9.717597541870702e-11,1.0367346123081232e-10,1.0394994933018754e-20,2.5129537282516784e-13,4.769017113782973e-22,0.077880859375,0.265625,3.764705882352941,0.020263671875,0.0,83.0
page300_L-108_A_c0_sym_022,page300_L-108_A_c0,22,0.0017084506246449567,1.0060303022906907e-07,3.4197731486333944e-11,6.260315505010815e-11,-6.077026324673866e-22,-1.9628560908307492e-14,2.8321654586166095e-21,0.330322265625,0.640625,0.640625,0.08544921875,0.0,350.0
page300_L-108_A_c0_sym_023,page300_L-108_A_c0,23,0.0025084190531050286,1.0867094064219157e-06,2.8589145670110784e-10,1.983726417633103e-11,-1.4880294149781589e-21,-2.2998567732277905e-15,-1.3237604976711158e-22,0.025390625,0.135498046875,0.40540540540540543,0.009521484375,0.0,34.0
page300_L-108_A_c0_sym_024,page300_L-108_A_c0,24,0.0066461324798329,1.5948544388923093e-06,6.783265276523134e-09,1.011419364888721e-10,-4.3476592415351255e-20,-1.9303924469772984e-14,-7.16107302392317e-20,0.0,0.0,0.0,0.0,0.0,0.0
page300_L-108_A_c0_sym_025,page300_L-108_A_c0,25,0.0008234826233826419,2.85930192090211e-08,1.527674651728463e-13,2.926287430598676e-14,-1.379286515713329e-27,2.9964880835690237e-18,-1.3876800328921712e-27,0.0,0.0,0.0,0.0,0.0,0.0
page300_L-108_A_c0_sym_026,page300_L-108_A_c0,26,0.0015976629909200766,1.3660495026032534e-06,1.4346548396347012e-11,2.902824003042007e-11,5.855383580524399e-22,3.2215708337077043e-14,8.981081002529167e-23,0.312255859375,0.390625,0.390625,0.061767578125,0.0,253.0
page300_L-108_A_c0_sym_027,page300_L-108_A_c0,27,0.0010041316563618064,6.66483926913704e-08,1.083845286940927e-12,4.86729107033549e-13,2.095270821122155e-25,1.1890506735712937e-16,2.847369982342554e-25,0.04931640625,0.224609375,0.43478260869565216,0.0146484375,0.0,60.0
page300_L-108_a_c2_sym_001,page300_L-108_a_c2,1,0.002909541428590596,7.54119548309962e-06,5.275924150833987e-11,5.425114122886099e-11,2.9024281291963803e-21,1.489773136793989e-13,-6.5766558682230764e-24,0.0,0.0,0.0,0.0,0.0,0.0
page300_L-108_a_c2_sym_002,page300_L-108_a_c2,2,0.013855767396431644,0.00019141480425767955,5.559305386548755e-10,5.559305386548755e-10,3.090587638091e-19,7.691451279091566e-12,1.7635698998666873e-32,0.0,0.0,0.0,0.0,0.0,0.0
page300_L-108_B_c1_sym_001,page300_L-108_B_c1,1,0.0020289264759824313,3.3991383863738256e-06,2.7953525696668423e-12,1.9155174167541144e-12,4.4109957296058095e-24,3.3572278733231932e-15,4.359543036819216e-25,0.1669921875,0.21875,4.571428571428571,0.037109375,0.0,127.0
page300_L-109_A_c0_sym_001,page300_L-109_A_c0,1,0.0015051365818353622,1.4026170418171187e-06,2.403393159312294e-11,2.2619298884814506e-11,5.225665831243713e-22,2.6694048814101454e-14,-7.115750216874862e-23,0.10400390625,0.30078125,0.39285714285714285,0.0439453125,3.0,152.0
page300_L-109_A_c0_sym_002,page300_L-109_A_c0,2,0.0009263805408623655,4.6355415680908356e-08,3.3734431763408727e-12,4.433388710813973e-13,1.3400953680471165e-25,-2.3100906812700516e-17,-5.25353624636955e-25,0.021728515625,0.104736328125,3.5454545454545454,0.007568359375,0.0,31.0
